book_name,chapter,chapter_summary
Kisah Para Rasul,1,"**Tema utama:** Pengkarya dan penangkuhan oleh Roh Kudus terhadap kehidupan Jesus.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di kehidupan Jesus, termasuk pengkarya, penangkuhan, dan pelayanan Roh Kudus."
Kisah Para Rasul,2,"**Tema utama:** Pengkehidupan dan peran Jesus di antara orang-orang Israel.

**Konteks:** pasal ini membahas tentang hari-hari terakhir dan peristiwa-peristiwa terakhir sebelum Yesus datang."
Kisah Para Rasul,3,"**Tema utama:** Penghagiaan dan keselamatan melalui kepercayaan pada Jesus Kristus.

**Konteks:** pasal ini membahas tentang perjalanan dan pengorotan orang-orang yang mengikuti Petrus dan Yohanes ke Bait Allah, serta cerita tentang Hamba-Nya yang diterima oleh Jesus."
Kisah Para Rasul,4,"**Tema utama:** Pengkhotbah tentang kepercayaan dan keselamatan

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Yerusalem selama hari-hari terakhir, di mana banyak orang yang mendengar ajaran dari imam-imam dan kepala pengawal Bait Allah serta orang-orang Saduki."
Kisah Para Rasul,5,"**Tema utama:** Pengakui dan menindaklanjut pada apa yang telah dilakukan.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di dalam Perjanjian Alkitab tentang orang-orang yang mengakui dan menindaklanjut pada apa yang telah dilakukan oleh orang lain."
Kisah Para Rasul,6,"1. Timbullah sungut-sungut di antara orang-orang Yahudi terhadap orang-orang Ibrani karena pembagian kepada janda-janda mereka diabaikan.
2. Kedua belas rasul itu memanggil semua murid berkumpul dan berkata: ""Kami tidak merasa puas, karena kami melalaikan Firman Allah untuk melayani meja"".
3. Mereka memilih tujuh orang dari antaramu, yang terkenal baik, dan yang penuh Roh dan hikmat, untuk tugas yang diberikan."
Kisah Para Rasul,7,"**Tema utama:** Kejadian dan Roh Kudus

**Konteks:** pasal ini membahas tentang perjalanan Abraham, Ishak, Yakub, dan Yusuf, serta sejarah penangkapan mereka oleh Raja Mesir."
Kisah Para Rasul,8,"**Tema utama:** Penghagiaan dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di kota Samaria, di mana orang-orang percaya pada Injil dan menerima Roh Kudus dari Allah."
Kisah Para Rasul,9,"**Tema utama:** Pengkarya dan keselamatan orang-orang dalam perjalanan ke Damsyik.

**Konteks:** Pengkarya dan keselamatan orang-orang dalam perjalanan ke Damsyik, termasuk peristiwa-peristiwa seperti cahaya yang memancar dari langit, suara yang berbicara kepadanya, dan peristiwa-peristiwa lainnya yang menunjukkan keselamatannya."
Kisah Para Rasul,10,"**Tema utama:** Pengkehidupan dan panggilan Roh Kudus

**Konteks:** pasal ini membahas tentang seorang perwira pasukan Italia bernama Kornelius dan cerita tentang bagaimana Allah mengundangnya untuk menjadi pen Ptolemy, seorang malaikat yang akan datang untuk menganggu orang-orang di Yope."
Kisah Para Rasul,11,"**Tema utama:** Pengkehidupan dan peran Jesus Kristus di Yudea.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Yudea, di mana Jesus Kristus muncul dan menjadi pemimpin bagi banyak orang."
Kisah Para Rasul,12,"**Tema utama:** Pengakutungan dan penolakan oleh Herodes terhadap orang-orang suci.

**Konteks:** pasal ini menunjukkan bahwa Herodes sangat keras dan tidak suka menerima masukan atau permintaan dari orang-orang suci. Ia berusaha membunuh Yakobus dan saudara Yohanes, serta menyuruh menahan Petrus dan memenjarakannya di bawah penjagaan empat regu. Selain itu, Herodes juga menyuruh membunuh semua orang yang berusaha menuntut perêncio dan keselamatannya."
Kisah Para Rasul,13,"**Tema utama:** Pengakui dan menuntun orang lain kepada Allah.

**Konteks:**

* Pasal ini membahas tentang peristiwa-peristiwa di Antiokhia, di mana Barnabas dan Saulus pergi untuk beribadah kepada Tuhan dan berpuasa.
* Allah memberi perintah kepada Barnabas dan Saulus untuk membawa orang lain kepada jalan Tuhan.
* Mereka menghadapi tantangan dan pertimbangan, tetapi mereka tetap bertekad dan menuntun orang lain kepada Allah."
Kisah Para Rasul,14,"Tema utama dari pasal Alkitab ini adalah tentang pengketakan dan pemberitaan dua rasul, Paulus dan Barnabas, oleh orang-orang Yahudi di kota Antiokhia. Konteksnya adalah tentang pengkhotani dan pengorangan para rasul untuk menyamak orang-orang lain dan menuntun mereka kepada Allah."
Kisah Para Rasul,15,"**Tema utama:** Pengkehidupan dan peran Allah dalam hidup manusia

**Konteks:** pasal ini membahas tentang pengalaman dua orang, Yudas dan Silas, yang diterima oleh Allah di Antiokhia. Mereka menjadi WITNESS yang penting dalam sejarah, dan mereka menunjukkan bahwa Allah dapat memilih siapa pun dari antara manusia untuk menerimaNya."
Kisah Para Rasul,16,"**Tema utama:** Pengkejadian dan pengorangan orang-orang Yahudi di daerah Asia.

**Konteks:** pasal ini membahas tentang perjalanan Paulus dan Silas ke daerah Asia, di mana mereka menghadapi tantangan dan tantangan dari orang-orang Yahudi."
Kisah Para Rasul,17,"**Tema utama:** Penghajaran Alkitab

**Konteks:**
* Alkitab menunjukkan perjalanan Paulus dan Silas melalui Amfipolis dan Apolonia, dan mereka menemukan rumah ibadat orang Yahudi di Tesalonika.
* Mereka membahas bagian-bagian dari Kitab Suci dan Mesias harus menderita dan bangkit dari antara orang mati.
* Orang-orang Yahudi menjadi iri hati dan mengadakan keributan, mengacau kota mereka."
Kisah Para Rasul,18,"**Tema utama:** Penghagiaan dan keselamatan orang-orang Yahudi di Korintus.

**Konteks:** pasal ini membahas tentang perjalanan dan pengaruh Paulus di Korintus, serta bagaimana orang-orang Yahudi di Akhaya menerima pengajaran dari dia."
Kisah Para Rasul,19,"**Tema utama:** Pengakui Roh Kudus dan Perjanjian dengan Allah

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di Korintus di mana para murid menerima Roh Kudus dan kemudian berakui pada diri mereka sebagai anak-anak Jesus."
Kisah Para Rasul,20,"**Tema utama:** Penghagiaan dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang perjalanan Paulus dan murid-muridnya di berbagai tempat, termasuk Makedonia, Yunani, Siria, Troas, Filipi, Asos, Miletus, Efesus, Yerusalem, Miletus, dan Efesus."
Kisah Para Rasul,21,"**Tema utama:** Pengkehidupan dan peran Roh Kudus di antara bangsa-bangsa lain

**Konteks:** pasal ini membahas tentang perjalanan Roh Kudus dan pengaruhnya pada bangsa-bangsa lain. Selain itu, ia juga membahas tentang tindakan-tindakan yang dilakukan oleh Roh Kudus untuk memastikan keselamatan dan kesejahteraan masyarakat."
Kisah Para Rasul,22,"**Tema utama:** Penghajaran dan Penyalasan Rahasia

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang terjadi di Damasyik, di mana para saudara-saudara dan bapa-bapa menerima pesan dari Allah."
Kisah Para Rasul,23,"**Tema utama:** Penghajaran dan pengorangan orang-orang dalam Mahkamah Agama

**Konteks:**
* Penghajaran orang-orang dalam Mahkamah agama merupakan peristiwa penting dalam sejarahnya.
* Orang-orang yang terlibat dalam penghajaran menunjukkan sikap yang berbeda dan beragam.
* Penghajaran menimbulkan pertanyaan tentang kebenaran dan ketakutan."
Kisah Para Rasul,24,"Tema utama pasal Alkitab ini adalah tentang kepercayaan dan kepadamu yang akan datang kepada orang-orang Yahudi. Konteksnya membahas tentang peristiwa-peristiwa yang terjadi di Yerusalem, termasuk penangkapan Feliks oleh pasukan Lisias, penghakimannya, dan permintaannya untuk uang dari Paulus."
Kisah Para Rasul,25,"**Tema utama:** Pengnuansa pesan Alkitab tentang Festus dan peristiwa-peristiwa terkait.

**Konteks:**
* Peristiwa-peristiwa di Alkitab menunjukkan bahwa Festus berusaha melindungi dan melindungi orang-orang Yahudi dari rencana membunuh Paulus.
* pesan Alkitab menekankan pentingnya tindakan yang dilakukan Festus untuk mencegah peristiwa buruk.
* Peristiwa terakhir menunjukkan bahwa Festus berusaha menunjukkan kesetiaannya terhadap orang-orang Yahudi dengan memberi perintah yang ketat."
Kisah Para Rasul,26,"Tema utama dari pasal Alkitab ini adalah tentang kepercayaan dan pengorangan diri. Konteksnya membahas tentang pengalaman Agripa, seorang penyamak yang menerima perintah dari Paulus untuk menjadi pelayan dan saksi tentang apa yang telah dia lihat."
Kisah Para Rasul,27,"**Tema utama:** Pelayaran ke Italia

**Konteks:**
* Paulus dan beberapa orang tahanan lain dikirim untuk berlayar ke Italia.
* Mereka menghadapi tantangan dan kesukaran selama perjalanan.
* Mereka akhirnya mencapai pelabuhan yang akan mereka selamparkan ke Asia."
Kisah Para Rasul,28,"**Tema utama:** Kejadian dan Pencerahan

**Konteks:** pasal ini membahas tentang pengalaman Paulus di Malta, di mana ia bertemu dengan orang-orang yang menjadikannya semangat dan membantunya untuk menerima keselamatannya dari Allah."
Kolose,1,"**Tema utama:** Pengkehidupan dan peran Jesus Kristus di dalam Alkitab.

**Konteks:** pasal ini membahas tentang pentingnya kehidupan dan peran Jesus Kristus di dalam Alkitab, serta bagaimana dia dapat membantu orang-orang yang percaya pada Allah."
Kolose,2,"1. Alkitab memberi penjelasan tentang perjuangan dan manfaat hidup yang diperoleh oleh orang-orang yang belum mengenal Allah.
2. Alkitab menjelaskan bahwa hidup kita terikat pada Allah dan bahwa kita harus hidup sesuai dengan perintah-perintah Allah.
3. Alkitab memberi penjelasan tentang pentingnya hubungan dan hubungan yang terikat pada Allah."
Kolose,3,"1. Pencarian perkara di atas adalah tentang hubungan antara kehidupan kita dan Kristus.
2. Perjalanan hidup kita tersembunyi bersama dengan Kristus di dalam Allah.
3. Allah adalah pemberi kehidupan dan keselamatan bagi kita."
Kolose,4,"1. Alkitab memberi perintah untuk orang-orang untuk berlaku adil dan jujur terhadap hambamu.
2. Alkitab memberi perintah untuk bertekunlah dalam doa dan menjaga menjaga-jagaannya saat berdoa.
3. Alkitab memberi perintah untuk berdoa jugalah untuk menuntut jawaban dari Allah.
4. Alkitab memberi perintah untuk hidup dengan penuh hikmat terhadap orang-orang luar.
5. Alkitab memberi perintah untuk hidup dengan penuh kasih dan jangan hambar.
6. Alkitab memberi perintah untuk bersemayai pada Allah dan bersemayai pada kata-kata yang diberikan.
7. Alkitab memberi perintah untuk diberitahukan kepadamu oleh Tikhikus.
8. Alkitab memberi perintah untuk mengetahui tentang ihwal kita dan untuk menghibur hatimu.
9. Alkitab memberi perintah untuk pemberitahukan kepadamu semua hal yang terjadi di sini.
10. Alkitab memberi perintah untuk bersemayai pada Allah dan untuk menerima pesan.
11. Alkitab memberi perintah untuk menjadi penghibur bagiku.
12. Alkitab memberi perintah untuk berdiri teguh dan penuh dengan segala hal yang dikehendaki Allah.
13. Alkitab memberi perintah untuk memberi kesaksian tentang Allah.
14. Alkitab memberi perintah untuk bersemayai pada Allah dan untuk menerima belenggu.
15. Alkitab memberi perintah untuk berusaha untuk menindaklanjut pesan yang diterima.
16. Alkitab memberi perintah untuk berusaha untuk menindaklanjut pesan yang diterima di jemaat Laodikia.
17. Alkitab memberi perintah untuk melayani Allah dengan penuh kasih.
18. Alkitab memberi perintah untuk hidup dengan penuh kasih dan jangan hambar."
Lukas,1,"1. Pengumpulan berita tentang peristiwa-peristiwa yang telah terjadi di antara kita adalah tugas yang dilakukan oleh Zakharia, imam yang bernama Zakharia dari rombongan Abia.


2. Zakharia melakukan tugas keimaman di hadapan Tuhan, dan ketika diundi, ia berkata: ""Jangan takut, hai Zakharia, sebab doamu telah dikabulkan dan Elisabet, isterimu, akan melahirkan seorang anak laki-laki bagimu dan haruslah engkau menamai dia Yohanes.""


3. Maria, ister Zakharia, mengandung dan selama lima bulan, ia tidak menampakkan diri, dan ketika selesai jangka waktu tugas jabatannya, ia pulang ke rumah."
Lukas,2,"**Tema utama:** Pengenalan dan makna dari nama-nama dalam Alkitab

**Konteks:**

Nama-nama dalam Alkitab memiliki makna dan simbolisme yang menandakan sejarah, makna, dan pesan dari kehidupan Jesus. Tujuan dari penamaan tersebut adalah untuk membantu orang-orang memahami makna dan tujuan hidup mereka, serta untuk mendorong mereka untuk hidup dengan tujuan dan semangat yang terEjemplos dalam kehidupan Jesus."
Lukas,3,"**Tema utama:** Pengkehidupan dan tugas Jesus Christ

**Konteks:**
* Pengkehidupan Jesus Christ sebagai seorang anak Abraham.
* Perjalanan dan tugas Jesus Christ di dalam Alkitab."
Lukas,4,"**Tema utama:** Pengkehidupan dan peran Jesus di Yudea

**Konteks:** pasal ini membahas tentang pengalaman Jesus di Yudea, termasuk peristiwa-peristiwa seperti pengkejadian Iblis, pencerapannya oleh Iblis, dan peristiwa-peristiwa lainnya yang menunjukkan peran penting Jesus di Yudea."
Lukas,5,"**Tema utama:** Pengkehidupan dan tanggung jawab Jesus

**Konteks:** pasal ini membahas tentang pengalaman Jesus di pantai Genesaret, di mana He melihat dua perahu di tepi pantai dan menyuruh Simon untuk menolakkan perahunya sedikit jauh dari pantai."
Lukas,6,"**Tema utama:** Pengakuan dan tanggung jawab terhadap Allah

**Konteks:**

* Pasal ini membahas tentang berbagai pengalaman Jesus tentang pengakuan, tanggung jawab, dan hubungan dengan Allah.
* Konteks ini menunjukkan bahwa Jesus mengajarkan tentang pengakuan, tanggung jawab, dan hubungan dengan Allah.
* Konteks ini juga menunjukkan bahwa Jesus mengajarkan tentang bagaimana orang dapat memperoleh keselamatan dan hubungan dengan Allah."
Lukas,7,"1. Perwira menemukan hamba keras dan meminta bantuan kepada Yesus.
2. Perwira memberi pernyataan yang menguntungkan orang-orang tua-tua Yahudi.
3. Perwira mencintai dan menyembuhkan hamba itu."
Lukas,8,Tema utama dari pasal Alkitab tersebut adalah tentang cerita tentang Jesús dan anak-anaknya. Konteksnya adalah tentang bagaimana Jesús berusaha menarik perhatian anak-anaknya dengan cerita-cerita dan tindakan-tindakannya.
Lukas,9,"**Tema utama:** Pengikutan dan tanggung jawab terhadap Allah

**Konteks:**
* Perjalanan dan pelayanan Jesus
* Perjanjian dan hukum Allah
* Kehidupan dan sacrificed Jesus
* Peraların yang mengikuti dan melayani Jesus"
Lukas,10,"**Tema utama:** Pengkehidupan dan tanggung jawab manusia

**Konteks:** pasal ini membahas tentang perilaku dan tanggung jawab orang-orang dalam perjalanan, serta tentang hubungan antara orang-orang yang membantu dan orang-orang yang menerima bantuan."
Lukas,11,"**Tema utama:** Kehidupan dan peran Allah dalam hidup manusia

**Konteks:** pasal ini membahas tentang mourir dan pengakutnya, dan bagaimana Allah menyertai dan mengaju orang-orang yang berusaha untuk mencapai keselamatannya."
Lukas,12,"**Tema utama:** Kehidupan dan pengorangan diri

**Konteks:** pasal ini membahas tentang berbagai topik tentang kehidupan dan pengorangan diri, termasuk hubungan antara kehidupan, pengorangan, dan nilai."
Lukas,13,"**Tema utama:** Penghajaran dan Penyamak Allah

**Konteks:** pasal ini membahas tentang dua orang yang mengalami nasib yang berbeda, yaitu orang-orang Galilea dan orang-orang yang diam di Yerusalem."
Lukas,14,"**Tema utama:** Pengkehidupan dan tanggung jawab Jesus terhadap orang-orang miskin.

**Konteks:** pasal ini membahas tentang tindakan dan perilaku Jesus terhadap orang-orang miskin, serta bagaimana dia mengajarkan mereka tentang tanggung jawab dan hubungan mereka dengan Allah."
Lukas,15,"Tema utama dari pasal Alkitab ini adalah tentang tentang sukacita dan kepenalan yang diterima oleh orang-orang yang berdosa. Konteksnya membahas tentang orang-orang yang menerima makanan dan layanan dari Jesus, serta tentang orang-orang yang menerima harta dan keselamatan dari Allah."
Lukas,16,"**Tema utama:** Kehidupan dan tindakan manusia

**Konteks:** pasal ini membahas tentang perilaku dan tindakan yang dilakukan oleh manusia, terutama tentang kepatuhan terhadap Allah dan hubungan dengan orang lain."
Lukas,17,"**Tema utama:** Penyamak dan pengorangan dalam kehidupan

**Konteks:** pasal ini membahas tentang perilaku dan tindakan yang dapat dilakukan oleh orang-orang untuk mencapai keselamatan dan kebahagiaan."
Lukas,18,"**Tema utama:** Perjanjian antara manusia dan Allah

**Konteks:** pasal ini membahas tentang dua orang yang berusaha mendapatkan hidup yang kekal: seorang anak kecil dan seorang penyamak."
Lukas,19,"1. Yesus memasuki kota Yerikho dan berjalan terus melintasi kota itu.
2. Zakheus, kepala pemungut cukai, berusaha melihat orang apakah Yesus itu, tetapi ia gagal.
3. Semua orang yang melihat hal itu bersungut-sungut, mengatakan bahwa ia menumpang di rumah orang berdosa.
4. Zakheus berdiri dan berkata kepada Tuhan: ""Tuhan, setengah dari milikku akan kuberikan kepada orang miskin dan sekiranya ada sesuatu yang kuperas dari seseorang akan kukembalikan empat kali lipat."""
Lukas,20,"**Tema utama:** Pengambilan keputusan dan perilaku manusia

**Konteks:** pasal ini membahas tentang pengalaman Jesus dengan para imam dan ahli Taurat, dan bagaimana mereka berusaha untuk memahami dan menjelaskan makna perumpamaan mereka."
Lukas,21,"**Tema utama:** Pengorikan dan penangkatan dari peristiwa-peristiwa dalam Alkitab tentang penyalakan dan penangkatan.

**Konteks:**
* Peristiwa-peristiwa tersebut menunjukkan bahwa Allah adalah kekuatan yang besar dan dapat mengatasi semua tantangan.
* Orang-orang yang berakui dan berdoa akan memperoleh keselamatan dan hidup yang penuh dengan kasih dan cahaya.
* Allah adalah pencipta dan penolong, dan semua orang akan akhirnya mendapat keselamatannya."
Lukas,22,"**Tema utama:** Pengakui dan menuntut pundi-pundi

**Konteks:**

* Hari raya Roti Tidak Beragi, yang disebut Paskah, dekat.
* Imam-imam kepala dan ahli-ahli Taurat mencari jalan untuk membunuh Yesus.
* Maka masuklah Iblis ke dalam Yudas, seorang dari kedua belas murid itu."
Lukas,23,"**Tema utama:** Pengkhotani dan penangkuhan orang-orang yang menyesatkan bangsa.

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di Yudea di mana orang-orang yang menyesatkan bangsa dan melarang pajak kepada Kaisar dicintai dan diwarisi oleh Jesus."
Lukas,24,"**Tema utama:** Penghajaran Alkitab

**Konteks:** Penghajaran Alkitab tentang peristiwa-peristiwa penting di dalam kehidupan Jesus dan para penyamaknya."
Maleakhi,1,"**Tema utama:** Pengorikan terhadap kekuatan dan ketekunan Allah dalam melindungi dan melindungi orang-orang.

**Konteks:** pasal ini membahas tentang berbagai peristiwa di dalam Alkitab, di mana Allah menunjukkan kekuatan dan ketekunannya melalui sentuhan, pengorangan, dan perintah kepada orang-orang."
Maleakhi,2,"1. Perjanjian-Ku dengan Lewi adalah kunci untuk menjaga kesejahteraan dan keselamatan umat.
2. Allah menyerahkan kutuk kepada orang yang tidak mendengarkan perintah dan menghormati nama-Ku.
3. Allah menghormati dan mematahkan lengan dan melemparkan kotoran ke mukamu.
4. Perjanjian-Ku dengan Lewi harus tetap terpegang, karena perjanjian-Ku lainnya akan terpengaruh.
5. Perjanjian-Ku dengan Lewi adalah kehidupan dan sejahtera, sedangkan perjanjian-Ku lainnya menimbulkan ancaman.
6. Allah tidak menerima perilaku yang tidak selaras dengan kebenaran, dan kecurangan dan peluang yang tersembunyi diwariskan.
7. Guru-guru yang memelihara pengetahuan dan mengajarkan pengajaran dari mulutnya, mendapat dukungan dari Allah.
8. Allah memanfaatkan perilaku yang tersembunyi dari para pencipta untuk mencapai tujuannya.
9. Akupun akan menciptakan orang yang rendah dan rendah bagi seluruh umat, yang akan terhindari dari Allah.
10. Allah menciptakan kita karena dia ingin kita bersama-sama, dan kita berkhianat satu sama lain untuk mencapai tujuan yang bersama.
11. Allah menciptakan Yehuda karena dia berusaha untuk memenuhi kebutuhan Allah, dan dia menjadi suami anak perempuan yang termuci.
12. Allah melenyapkan dari kemah-kemah Yakub karena dia berusaha untuk memenuhi kebutuhan Allah.
13. Allah menutupi mezbah TUHAN dengan air mata, dengan tangisan dan rintihan, karena dia tidak lagi berpaling kepada persembahan.
14. Allah bertanya: ""Oleh karena apa?"" Oleh sebab dia tidak setia pada isteri, padahal dia telah terkhianat.
15. Allah menjadikan daging dan roh manusia, dan kesatuan itu adalah keturunan ilahi.
16. Allah menyerahkan perceraian, karena dia berusaha untuk memenuhi kebutuhan Allah.
17. Orang-orang yang berbuat jahat adalah baik di mata TUHAN, dan Allah berkenan pada mereka."
Maleakhi,3,"**Tema utama:** Penghakimi dan keselamatan

**Konteks:** pasal ini membahas tentang mourir dan penghakimi, serta bagaimana orang-orang dapat bertahan hidup dan mencintai Allah."
Maleakhi,4,"**Tema utama:** Penghajaran dan Penyalasan Rahasia

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa yang akan terjadi di hari-hari setelah hari itu, termasuk penghajaran, penyalasan rahasia, dan hukuman bagi orang-orang yang melakukan fasik atau perilaku yang tidak benar."
Markus,1,"**Tema utama:** Pengkehidupan dan peran Jesus Kristus di dalam Injil

**Konteks:** pasal ini membahas tentang perjalanan dan peran Jesus Kristus di dalam Injil, termasuk peristiwa-peristiwa yang terjadi di dalam perjalanan, hubungan dengan orang-orang penting, dan pesan-pesan yang disampaikan oleh Jesus."
Markus,2,"Tema utama dari pasal Alkitab ini adalah tentang tindakan dan perilaku manusia, terutama tentang dosa dan pengampunannya. Konteksnya membahas tentang orang-orang yang berusaha mencapai keselamatan dan pengampunan melalui tindakan-tindakan yang tepat."
Markus,3,"Tema utama dari pasal Alkitab ini adalah tentang pengorangan dan penghenapan orang-orang yang berusaha untuk membunuh Jesus. Konteksnya terkait dengan peristiwa-peristiwa di dalam Alkitab, seperti hari Sabat, pengorangan orang-orang Farisi dan Herodian, dan peristiwa-peristiwa di Yerusalem."
Markus,4,"**Tema utama:** Pengenalan dan penerapan pesan-pesan Alkitab dalam kehidupan sehari-hari.

**Konteks:** pasal ini membahas tentang perumpamaan Jesus dan bagaimana pesan-pesan tersebut dapat diterapkan dalam kehidupan modern."
Markus,5,"**Tema utama:** Pengobatan dan penangkaan oleh orang-orang yang kerasukan.

**Konteks:** pasal ini membahas tentang seorang anak yang hampir mati dan bagaimana orang-orang yang telah melihatnya berusaha membantunya."
Markus,6,"**Tema utama:** Pengkehidupan dan peran Jesus di dalam Alkitab

**Konteks:**

Alkitab menunjukkan bahwa Jesus memiliki peran penting di dalam hidup manusia, termasuk memberi kekuatan dan semangat kepada paramurid, serta melindungi mereka dari bahaya."
Markus,7,Tema utama dari pasal Alkitab tersebut adalah tentang perilaku dan perilaku orang-orang yang berpegang pada adat istiadat nenek moyang mereka. Konteksnya membahas tentang tindakan-tindakan yang dilakukan oleh orang-orang Farisi dan ahli Taurat untuk memenuhi kebutuhan dan adat istiadat mereka.
Markus,8,"**Tema utama:** Pengelolaan makanan dan kesejahteraan orang-orang di tempat yang sunyi.

**Konteks:** pasal ini membahas tentang bagaimana Jesus memberikan makanan dan kesejahteraan kepada orang-orang di tempat yang sunyi, serta bagaimana orang-orang dapat memperoleh makanan dan kesejahteraan mereka."
Markus,9,"**Tema utama:** Kehidupan dan kemakian Jesus

**Konteks:** pasal ini membahas tentang pengalaman Jesus dengan anak-anaknya di Kapernaum, di mana Jesus menjelaskan bahwa dia akan menjadi anak manusia dan akan membunuh orang-orang yang telah mencintai dia."
Markus,10,"**Tema utama:** Pengorikan dan hubungan antara kehidupan orang-orang yang terjebak di dalam Kerajaan Allah dan kehidupan mereka setelah kematian.

**Konteks:**
* Perjalanan dari Yudea ke Yerusalem.
* Perjalanan dari Yerusalem ke Mari.
* Perjalanan dari Mari ke Yerikho."
Markus,11,"**Tema utama:** Pengkehidupan dan tugas Jesus di Yerusalem

**Konteks:** pasal ini membahas tentang pengalaman Jesus dan murid-murid-Nya di Yerusalem, termasuk peristiwa-peristiwa terakhir, pengakuan Jesus, dan pesan-pesan terakhir."
Markus,12,"**Tema utama:** Pengambilan keputusan dan perilaku manusia

**Konteks:** pasal Alkitab tentang peristiwa-peristiwa di dalam perumpamaan Jesus, di mana Jesús berbicara kepada orang-orang dan memberikan perintah atau aturan."
Markus,13,"**Tema utama:** Pengkehidupan dan kemakian Jesus

**Konteks:** pasal Alkitab yang disorotkan tentang kehidupan dan kemakian Jesus."
Markus,14,"**Tema utama:** Pengkapan dan penangkapan Yesus oleh Yudas Iskariot

**Konteks:**

* Hari raya Paskah dan hari raya Roti Tidak Beragi.
* Yudas Iskariot berusaha menyerahkan Yesus kepada imam-imam kepala.
* Yudas menemukan minyak narwastu dan berusaha menyerahkannya kepada Yesus."
Markus,15,"**Tema utama:** Pengkanangan dan penangkuhan Yesus oleh imam-imam kepala

**Konteks:**
* Alkitab menunjukkan peristiwa-peristiwa tentang pengkanangan dan penangkuhan Yesus oleh imam-imam kepala.
* Konteks ini menunjukkan bahwa orang-orang yang bertanggung jawab untuk mengelola hidup dan kematian Yesus memiliki tanggung jawab besar.
* Alfabet ini menunjukkan perkembangan kepercayaan dan kepercayaan pada Jesus."
Markus,16,"**Tema utama:** Pengkehidupan dan pesan Jesus di dalam Alkitab

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa penting dalam kehidupan dan pesan Jesus, termasuk pengkejadian, kelahiran, dan pengikapan orang-orang yang percaya."
Matius,1,"**Tema utama:** Keturunan dan kelahiran Yesus Kristus

**Konteks:** pasal ini membahas tentang keturunan dari Abraham hingga Daud, dari Daud hingga pembuangan ke Babel, dan dari pembuangan ke Babel hingga Kristus."
Matius,2,"**Tema utama:** Penghagiaan dan kekecewaan di antara orang-orang majus

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa penting di Betlehem, Yerusalem, dan Mesir yang terkait dengan kelahiran Anak Jesus dan penghagiaan yang diterima oleh orang-orang majus."
Matius,3,"**Tema utama:** Pengkehidupan dan pembaptisan Jesus di Yordan.

**Konteks:** pasal ini menunjukkan peristiwa-peristiwa penting di Yordan, termasuk pengkejadian, pembaptisan, dan peristiwa-peristiwa setelah pembaptisan."
Matius,4,"**Tema utama:** Penghajaran dan Penginjangan dalam Alkitab

**Konteks:** pasal ini membahas tentang peristiwa-peristiwa di kehidupan Jesus dan bagaimana mereka terkait dengan penghajaran dan penginjangan."
Matius,5,"**Tema utama:** Pengakui dan menindaklanjut pada apa yang telah dilakukan

**Konteks:** pasal ini membahas tentang perilaku manusia dan bagaimana orang dapat menerima dan menerapkan prinsip-prinsip Islam tentang akui dan menindaklanjut pada apa yang telah dilakukan."
Matius,6,"**Tema utama:** Pengelolaan harta dan kehidupan setelah kematian

**Konteks:** pasal ini membahas tentang mourir dan bagaimana orang dapat memperoleh upah dari Allah setelah kematian."
Matius,7,"**Tema utama:** Penghakiman dan kepadamu

**Konteks:** pasal ini membahas tentang perilaku manusia dan bagaimana orang dapat mengetahui diri mereka melalui penghakiman dan kepadamu."
Matius,8,"**Tema utama:** Penghagiaan dan keselamatan jiwa

**Konteks:** pasal ini membahas tentang pengalaman Jesus di Kapernaum, di mana dia menerima dua permintaan dari orang-orang yang sedang mengalami sakit: pertama, seorang yang sakit kusta dan kedua, seorang yang terbaring di rumah karena sakit demam."
Matius,9,"**Tema utama:** Pengkehidupan dan keselamatan manusia

**Konteks:** pasal ini membahas tentang pengalaman Jesus di rumah kepala rumah ibadat, di mana dia menyembah dan menyelamat seorang perempuan baru saja meninggal."
Matius,10,"**Tema utama:** Pengakut dan pengorangan orang-orang dalam Alkitab.

**Konteks:** pasal ini membahas tentang dua belas murid dan dua belas rasul, serta tentang pengakut dan pengorangan orang-orang dalam Alkitab."
Matius,11,"**Tema utama:** Pengkehidupan dan peran Jesus di dalam Kota Santa Yudas

**Konteks:** pasal ini membahas tentang pengalaman Jesus di Kota Santa Yudas, di mana dia mengajarkan dan memberitakan Injil kepada para muridnya."
Matius,12,"**Tema utama:** Kekekuatan dan tanda-tanda dari Allah

**Konteks:** pasal Alkitab yang disorotkan menunjukkan bahwa Allah memiliki tanda-tanda yang dapat dilihat dan dipahami oleh manusia, dan bahwa orang-orang yang memenuhi syarat tersebut akan mendapat manfaat darinya."
