book_name,chapter,chapter_summary
Kejadian,35,"Tema utama pasal ini adalah perjanjian Allah dengan Yakub di Betel, di mana Allah mengubah namanya menjadi Israel dan memberikan janji tentang keturunan yang besar serta tanah Kanaan. Konteksnya adalah Yakub kembali ke Kanaan setelah berada di Padan-Aram, membangun mezbah, dan menghadapi kejadian keluarga seperti kelahiran Benyamin serta kematian Rahel, yang menandai awal kepemilikan tanah dan identitas nasional Israel hingga kematian ayah Yakub, Ishak."
Kejadian,36,"Tema utama pasal ini adalah keturunan Esau yang membentuk bangsa Edom di pegunungan Seir, dengan detail keturunan dan kepala kaumnya yang dinyatakan dalam Alkitab. Konteksnya adalah proses Esau meninggalkan Yakub di tanah Kanaan akibat harta yang terlalu banyak sehingga berpindah ke daerah Seir untuk mendirikan kekuatan nasional yang terpisah dari Israel."
Kejadian,37,"Tema utama pasal ini adalah kebencian dan penipuan saudara-saudara Yusuf akibat kecenderungan ayahnya (Yakub) yang lebih mengasihi Yusuf, yang berakibat pada penjualan Yusuf ke Mesir dan kesedihan mendalam Yakub. Konteksnya meliputi mimpi Yusuf yang memicu ketidakpuasan saudara-saudaranya, rencana membunuhnya yang berubah menjadi penjualan, serta penipuan dengan jubah yang menyebabkan Yakub yakin Yusuf tewas oleh binatang buas."
Kejadian,38,"Tema utama pasal ini adalah keberanian Tamar dalam mengambil langkah strategis untuk memastikan keturunannya meskipun dalam situasi kesulitan, sehingga menjadi nenek moyang Yesus Kristus melalui keturunan Yehuda. Konteksnya adalah kegagalan Yehuda dalam memenuhi kewajiban keluarga akibat dosa anaknya, yang diatasi oleh kehendak Tuhan melalui keturunan Tamar yang menjadi bagian dari rencana keselamatan."
Kejadian,39,"Konteks pasal ini menggambarkan periode awal Yusuf di rumah Potifar di Mesir, di mana ia diberi kepercayaan atas rumah dan segala miliknya karena keberhasilan kerjanya yang didukung TUHAN. Meski menghadapi ujian dari isteri Potifar yang ingin mempermainkannya, Yusuf tetap teguh dan tidak melanggar hukum, sehingga ia dipenjarakan namun TUHAN tetap menyertai dan memberkati kehidupannya di penjara."
Kejadian,40,"Tema utama pasal ini adalah kemampuan Yusuf dalam menerangkan mimpi dua pegawai istana Firaun yang mengakibatkan kenaikan jabatannya di Mesir, meskipun kepala juru minuman lupa berterima kasih. Konteksnya terjadi ketika Yusuf ditahan dalam penjara karena kesalahan dua pegawai tersebut, dan melalui interpretasi mimpi, Firaun memperhatikan Yusuf sebagai pihak yang berhak mengelola kekayaan negara."
Kejadian,41,Tema utama pasal ini adalah interpretasi mimpi Firaun oleh Yusuf yang mengungkapkan dua periode—tujuh tahun kelimpahan dan tujuh tahun kelaparan—sehingga Mesir dapat mempersiapkan cadangan pangan. Konteksnya adalah Firaun meminta Yusuf menjadi penguasa Mesir untuk mengelola sumber daya selama periode kelaparan yang akan datang berdasarkan nubuatan Allah.
Kejadian,42,"Tema utama pasal ini adalah uji kejujuran dan kesetiaan Yusuf terhadap saudaranya untuk mengungkap kebenaran atas kejadian di masa lalu, dalam konteks kelaparan di Kanaan yang mendorong saudara-saudara Yusuf pergi ke Mesir. Konteksnya meliputi proses uji Yusuf yang mempertahankan Simeon dan meminta mereka membawa Benyamin, sehingga akhirnya terjadi reunifikasi dan pengakuan kesalahan mereka."
Kejadian,43,"Tema utama pasal ini adalah ujian loyalitas Yusuf terhadap saudaranya untuk memastikan kehadiran Benyamin selama mereka berusaha menghadapi kelaparan di Canaan. Konteksnya adalah situasi kelaparan yang memaksa saudara-saudara Yusuf pergi ke Mesir membeli gandum, sementara Yusuf menguji kepercayaan mereka dengan menanyakan keberadaan adiknya, sehingga akhirnya Yusuf mengakui kehadiran Benyamin dan memperbaiki hubungan keluarga."
Kejadian,44,"Tema utama pasal ini adalah ujian kesetiaan dan koreksi atas kesalahan lalu yang dilakukan saudara-saudara Yusuf terhadapnya, dengan konsekuensi piala yang ditemukan di karung Benyamin. Konteksnya terjadi ketika Yusuf, yang telah menjadi pemimpin di Mesir, menguji saudara-saudaranya yang datang untuk membeli gandum, dengan menuntut mereka untuk mengembalikan Benyamin sebagai jaminan keamanan agar ayah mereka tidak mengalami kerugian."
Kejadian,45,"Tema utama pasal ini adalah kembalinya Yusuf kepada keluarganya setelah dua belas tahun terpisah, di mana ia menjelaskan bahwa Allah telah menempatkan dirinya sebagai penguasa Mesir untuk mengatasi kelaparan selama lima tahun berikutnya. Konteksnya meliputi upaya Yusuf memastikan kelangsungan hidup keluarga Israel melalui kebijaksanaan dan kekuasaan yang diberikan Allah, meskipun awalnya saudara-saudaranya takut dan tidak percaya, akhirnya mereka kembali ke Yakub yang akhirnya percaya setelah melihat keberhasilan Yusuf dalam menyediakan kebutuhan hidup."
Kejadian,46,"Tema utama pasal ini adalah janji Allah kepada Yakub untuk berpindah ke Mesir dan menjadi bangsa besar di sana, dengan janji bahwa Allah akan menyertai mereka dan membawa mereka kembali. Konteksnya adalah perjalanan keluarga Israel sebanyak 70 orang dari Kanaan ke Mesir yang disertai daftar keturunan dan kepercayaan pada janji Allah untuk keamanan dan pertumbuhan mereka di sana."
Kejadian,47,"Tema utama pasal ini adalah peran Yusuf dalam mengatasi krisis kelaparan di Mesir dengan menempatkan keluarga Israel di Goshen dan membangun sistem pertanian yang mengharuskan mereka memberikan seperlima hasil panen kepada Firaun. Konteksnya terjadi akibat kelaparan hebat di tanah Kanaan yang mendorong keluarga Israel berpindah ke Mesir, sehingga mereka berkembang menjadi penduduk yang banyak hingga Yakub meninggal di usia 147 tahun."
Kejadian,48,"Tema utama pasal ini adalah pemberkatan anak-anak Yusuf oleh Yakub yang menempatkan Efraim di atas Manasye meskipun Efraim lebih muda, sebagai tanda kehendak Allah yang mengubah urutan keturunan. Konteksnya adalah Yakub yang semakin tua dan akan meninggal segera, sehingga ia memastikan pemberkatan ini sebagai bagian dari perjanjian Allah untuk keturunan Yusuf yang akan menjadi besar di bumi."
Kejadian,49,"Tema utama pasal ini adalah Yakub memberikan nubuatan dan berkat khusus kepada kedua belas suku Israel mengenai peran dan nasib masing-masing dalam kehidupan bangsa mereka di masa depan. Konteksnya adalah upaya Yakub menyusun warisan kekhalifahan dan kekhususan setiap suku sebelum ia meninggal, serta menentukan tempat kuburan dirinya di Gua Machpelah yang menjadi kuburan nenek moyangnya."
Kejadian,50,"Tema utama pasal ini adalah pengampunan Yusuf terhadap saudara-saudaranya setelah kematian ayahnya, yang menjadi bagian dari rencana Allah untuk menjaga keberadaan bangsa Israel. Konteksnya meliputi proses penguburan Jacob di Makhpela, Canaan, dan kembalinya Yusuf ke Mesir setelah menghadapi kekhawatiran balas dendam, yang berakhir dengan Yusuf meninggal berusia 110 tahun dan menghiburkan saudara-saudaranya bahwa kejahatan mereka telah dijadikan kebaikan oleh Allah."
Keluaran,1,"Tema utama pasal ini adalah penindasan orang Israel oleh Firaun Mesir akibat pertumbuhan populasi yang pesat, yang menyebabkan Firaun memerintahkan pembunuhan anak laki-laki Ibrani dan pekerjaan paksa. Konteksnya terjadi setelah orang Israel berkembang biak banyak dan Firaun yang tidak mengenal Yusuf takut akan kekuatan mereka, sehingga bidan-bidan Ibrani yang takut pada Allah membiarkan bayi hidup dan bangsa Israel terus berkembang."
Keluaran,2,"Tema utama pasal ini adalah rencana Allah untuk membebaskan orang Israel dari perbudakan Mesir melalui Musa, yang dimulai dari masa kecilnya disembunyikan hingga ia menjadi pemimpin yang mengangkat kembali bangsa Ibrani. Konteksnya mencakup perjalanan Musa dari kehidupan di Mesir hingga kejadian di Midian, yang menjadi awal bagi respons Allah terhadap keluhan orang Israel dan pengingatan perjanjian-Nya dengan Abraham, Ishak, dan Yakub."
Keluaran,3,"Tema utama pasal ini adalah panggilan Tuhan kepada Musa untuk memimpin orang Israel keluar dari Mesir dengan identitas ""Aku yang Ada"" (YHWH) sebagai Allah yang berjanji dan berkuasa. Konteksnya terjadi di gunung Horeb saat Tuhan menunjukkan kehadirannya melalui semak duri yang tidak terbakar, lalu memberikan perintah untuk mengutus Musa ke Firaun dengan janji akan menghancurkan Mesir dan membawa orang Israel ke negeri yang berlimpah-limpah susu dan madunya."
Keluaran,4,Tema utama pasal ini adalah kekuatan Tuhan yang ditunjukkan melalui tanda-tanda mujizat untuk memperkuat kepercayaan Musa dan umat Israel dalam upaya keluar dari Mesir. Konteksnya adalah proses persiapan Musa dan Harun dalam menghadapi keraguan Firaun dengan tanda-tanda mujizat yang diberikan Tuhan hingga umat Israel berlutut dan sujud menyembah kepada Tuhan.
Keluaran,5,"Tema utama pasal ini adalah penolakan Firaun yang memperberat pekerjaan umat Israel dengan memaksa mereka mengumpulkan jerami sendiri sementara tetap mempertahankan jumlah batu bata, sehingga memperparah penderitaan mereka. Konteksnya terjadi pada tahap awal peristiwa keluar Mesir di mana Musa dan Harun berupaya mengajak umat Israel keluar dari penjajahan Firaun, tetapi Firaun menolak dengan memperberat beban kerja hingga Musa merasa kecewa dan berkomplain kepada Tuhan."
Keluaran,6,"Tema utama pasal ini adalah janji Tuhan untuk membebaskan orang Israel dari perbudakan Firaun melalui Musa, yang berdasarkan perjanjian-Nya dengan Abraham, Ishak, dan Yakub. Konteksnya meliputi tantangan dalam mengutus Musa ke Firaun karena ketidakmampuan Musa berbicara dan ketidakmengertian orang Israel, meskipun Tuhan telah menetapkan rencana pembebasan yang jelas untuk mengangkat mereka menjadi umat-Nya."
Keluaran,7,Tema utama pasal ini adalah Tuhan menggunakan mujizat untuk mengeluarkan orang Israel dari Mesir meskipun Firaun berkeras hati. Konteksnya adalah peristiwa awal dalam keluar Mesir di mana Tuhan mengirim Musa dan Harun untuk menghadap Firaun dengan tindakan mujizat pertama (air sungai Nil berubah menjadi darah) sebagai awal dari tujuh mujizat yang akan menghukum Mesir hingga Firaun akhirnya membiarkan orang Israel pergi.
Keluaran,8,"Tema utama pasal ini adalah Tuhan mengirimkan tiga tanda mujizat (katak, nyamuk, dan pikat) untuk memaksa Firaun melepaskan umat-Nya dari perbudakan Mesir. Namun, ketekunan Firaun yang keras hati menyebabkan umat Tuhan tetap tidak diperbolehkan pergi, menggambarkan bahwa kehendak Allah tidak dapat dihentikan oleh kekerasan manusia."
Keluaran,9,"Tema utama pasal ini adalah kekuatan Tuhan yang ditunjukkan melalui berbagai musibah (kematian ternak, barah, dan hujan es) untuk memaksa Firaun melepaskan umat Israel dari perbudohan di Mesir. Konteksnya adalah ketidakinginan Firaun yang terus berkeras hati meski mengakui kesalahan, sehingga Allah mengirimkan tanda-tanda kekuatan-Nya yang dahsyat hingga akhirnya Firaun tetap tidak mau membiarkan umat Israel pergi."
Keluaran,10,"Tema utama pasal ini adalah Tuhan menggunakan tanda-tanda mujizat (seperti belalang dan kegelapan) untuk memaksa Firaun melepaskan orang Israel, tetapi Firaun tetap berkeras hati sehingga tidak mau membiarkan mereka pergi. Konteksnya adalah peristiwa keluar Mesir dalam Alkitab yang menunjukkan kekuasaan Tuhan melalui tanda-tanda mujizat untuk menghancurkan kekuatan Firaun dan membebaskan umat-Nya dari perbudakan."
Keluaran,11,"Tema utama pasal ini adalah Tuhan mengirimkan mujizat kematian anak sulung di Mesir untuk memaksa Firaun melepaskan bangsa Israel, tetapi kekerasan hati Firaun yang tidak mau mengakui kekuasaan Tuhan menyebabkan Israel tetap terjebak di Mesir. Konteksnya adalah perlawanan Firaun terhadap perintah Tuhan yang berujung pada kejadian kematian anak sulung sebagai tanda perbedaan antara orang Mesir dan orang Israel, sekaligus menunjukkan kekuatan Tuhan dalam mengatasi kekerasan hati manusia."
Keluaran,12,"Tema utama pasal ini adalah Paskah sebagai tanda pengingat pembebasan Israel dari Mesir, di mana darah domba dipakai untuk melindungi rumah dari hukuman Tuhan. Konteksnya adalah peristiwa keluar dari Mesir setelah 430 tahun, dengan aturan ketat tentang cara merayakan Paskah sebagai bentuk kesetiaan dan pengingat akan keselamatan Tuhan yang diberikan melalui kejadian pembebasan."
Keluaran,13,"Tema utama pasal ini adalah perayaan Paskah sebagai pengingat keluar dari Mesir melalui kudusan anak sulung dan roti tanpa ragi selama tujuh hari, yang menjadi bentuk pengakuan atas kekuatan Allah dalam menyelamatkan Israel dari perbudakan Firaun. Konteksnya terjadi setelah keluar Mesir, di mana Allah memerintahkan Israel untuk melaksanakan ibadah tahunan ini sebagai peringatan akan kisah pembebasan dan untuk menghindari kejadian yang terjadi pada bangsa Mesir."
Keluaran,14,"Tema utama pasal ini adalah kekuatan Tuhan yang menyelamatkan orang Israel dari perbudakan Firaun melalui peristiwa pembagian laut Merah. Konteksnya adalah proses keluar dari Mesir setelah Firaun mengejar orang Israel, di mana Tuhan menghancurkan pasukan Firaun dan menunjukkan kemuliaan-Nya sebagai Tuhan yang menguasai kekuatan alam."
Keluaran,15,"Tema utama pasal ini adalah kekuatan Tuhan dalam menyelamatkan umat Israel dari kekuasaan Firaun melalui pengalihan laut Teberau dan kejadian yang menguji kesetiaan mereka di padang gurun. Konteksnya terjadi setelah umat Israel keluar dari Mesir, dengan Tuhan memberikan air manis di Mara dan sumber air di Elim sebagai bukti kehendak-Nya yang setia dalam perjalanan mereka ke gunung Sinai."
Keluaran,16,"Tema utama pasal ini adalah pengajaran tentang ketergantungan pada Allah dan kepatuhan terhadap hukum-Nya melalui penyediaan manna di padang gurun sebagai ujian iman dan pembentukan kesadaran akan hari sabat. Konteksnya adalah jemaah Israel yang mengeluh ketika berada di padang gurun Sin setelah keluar dari Mesir, di mana Allah memberikan manna selama 40 tahun hingga mereka tiba di perbatasan Tanah Kanaan."
Keluaran,17,"Tema utama pasal ini adalah ujian kepercayaan bangsa Israel terhadap Tuhan melalui kehausan dan perang dengan Amalek, yang menunjukkan kekuatan Tuhan dalam mengatasi ujian melalui Musa. Konteksnya terjadi setelah Israel keluar dari Mesir di Rafidim, ketika mereka tidak memiliki air dan menguji Tuhan, lalu berperang melawan Amalek dengan Musa yang harus memegang tongkat hingga matahari terbenam."
Keluaran,18,"Tema utama pasal ini adalah pembentukan sistem kepemimpinan berlapis untuk mengelola umat Israel setelah keluar dari Mesir, yang disarankan Yitro berdasarkan tantangan administratif ketika jumlah umat meningkat. Konteksnya terjadi di padang gurun pasca-keluar Mesir, di mana Musa kesulitan mengadili seluruh bangsa secara langsung dan membutuhkan bantuan struktural dari mertuanya untuk menghindari kelelahan."
Keluaran,19,"Tema utama pasal ini adalah pembentukan perjanjian Allah dengan bangsa Israel di Gunung Sinai setelah keluar Mesir, di mana Allah memberikan hukum melalui Musa. Konteksnya meliputi persiapan orang Israel dengan menguduskan diri dan membangun batas keamanan, sebelum kehadiran Allah yang maha kuasa dengan api dan guruh di puncak gunung tersebut."
Keluaran,20,"Tema utama pasal ini adalah perjanjian Allah dengan bangsa Israel di Gunung Sinai setelah keluar dari Mesir, yang menekankan ketaatan terhadap 10 perintah utama seperti larangan beribadah kepada dewa lain, hari Sabat, dan larangan dosa. Konteksnya adalah Israel yang baru berada di hadapan Allah untuk menerima hukum yang mengatur kehidupan beragama dan sosial, dengan kehadiran Allah yang maha kuasa yang menunjukkan kekuasaannya melalui tanda-tanda alam (seperti guruh dan kilat) untuk memperkuat perjanjian dan mengingatkan konsekuensi ketaatan serta ketidakpatuhan."
Keluaran,21,"Tema utama pasal ini adalah peraturan hukum Mosaic yang mengatur hak dan kewajiban budak, serta konsekuensi hukum untuk pelanggaran seperti pembunuhan, kekerasan, dan kasus keluarga. Konteksnya adalah masyarakat Israel pada masa hukum Torah yang menekankan keadilan dan perlindungan terhadap budak perempuan serta kelompok rentan lainnya."
Keluaran,22,"Tema utama pasal-pasal Alkitab ini adalah sistem hukum yang detail mengenai keadilan, kembalian kerugian, dan tanggung jawab sosial dalam masyarakat Israel sesuai peraturan Mosaic. Konteksnya adalah peraturan Tuhan yang diberikan untuk melindungi orang miskin, janda, dan anak yatim, serta memastikan kembalian kerugian yang adil dalam transaksi harta dan kehidupan beragama."
Keluaran,23,"Tema utama pasal ini adalah perintah etis dan sosial yang menekankan keadilan sosial, perlindungan terhadap miskin dan orang asing, serta observansi hukum sabat (seperti jadwal tanam dan istirahat) untuk menjaga kesejahteraan komunitas. Konteksnya adalah kehidupan bangsa Israel di Tanah Promisi setelah keluar Mesir, di mana hukum-hukum ini diberikan sebagai bentuk kesepakatan dengan Tuhan untuk mempertahankan ketaatan dan keberkahan."
Keluaran,24,"Tema utama pasal ini adalah pembentukan perjanjian Mosaic antara Allah dan bangsa Israel melalui penyerahan Taurat di Gunung Sinai, di mana ritual darah menjadi simbol komitmen umat untuk mengikuti perintah Allah. Konteksnya terjadi setelah umat Israel keluar dari Mesir, menunjukkan proses pengenalan hukum yang menjadi fondasi kehidupan agama mereka dan peran Musa sebagai mediator dalam hubungan dengan Allah."
Keluaran,25,"Tema utama pasal ini adalah perintah Tuhan kepada Musa untuk membangun Kediaman Suci dari bahan-bahan khusus seperti emas, kain, dan permata, agar Tuhan dapat berdiam di tengah-tengah orang Israel. Konteksnya adalah upaya orang Israel mematuhi perintah Tuhan setelah menerima Hukum di Gunung Sinai untuk menciptakan tempat kudus yang menjadi sarana hubungan antara Tuhan dan umat-Nya."
Keluaran,26,"Passal ini menjelaskan instruksi rinci untuk membangun Kemah Suci dari bahan khusus seperti kain ungu tua, ungu muda, dan kirmizi dengan ukuran dan struktur yang presisi. Konteksnya adalah kebutuhan umat Yahudi setelah keluar Mesir untuk menciptakan tempat suci portabel yang memisahkan antara tempat kudus dan tempat maha kudus, sehingga kehadiran Tuhan dapat dipertahankan di tengah umat."
Keluaran,27,"Tema utama pasal ini adalah instruksi detail untuk membangun Kemah Suci, mezbah, dan pelataran dengan ketelitian dalam ukuran serta bahan spesifik (tembaga dan perak) sesuai perintah Allah. Konteksnya adalah pembentukan ruang ibadah kudus bagi orang Israel yang memungkinkan kehadiran Tuhan dan pelaksanaan ritual kudus, seperti pemeliharaan lampu suci oleh para imam sepanjang hari."
Keluaran,28,"Tema utama pasal ini adalah instruksi rinci untuk membuat pakaian kudus bagi Harun dan anak-anaknya sebagai imam, yang dilengkapi dengan ephod, tutup dada berisi nama anak Israel, serta Urim-Tumim sebagai alat penghubung antara Allah dan umatnya. Konteksnya adalah pembentukan sistem imam dalam Kemah Pertemuan untuk menjalankan kebaktian dan mengambil keputusan berdasarkan kehendak Tuhan, sehingga imam dapat menguduskan umat dan menjaga keterkaitan mereka dengan Allah."
Keluaran,29,"Tema utama dari pasal ini adalah proses tahbiskan (kuduskan) imam Aaron dan keturunannya melalui ritual korban, pengolesan minyak, dan pakaian kudus untuk memegang jabatan imam yang abadi di Kemah Pertemuan. Konteksnya adalah pembentukan sistem kekudusan imam dalam komunitas Israel sebagai bentuk pengakuan kehadiran Tuhan yang akan berdiam di tengah umatnya, sesuai janji Tuhan untuk menjadi Allah mereka."
Keluaran,30,"Tema utama pasal ini adalah pembangunan Mezbah dan pengkudusan Kemah Pertemuan sesuai ketetapan Allah, dengan fokus pada ritual pendamaian harian (ukupan wangi-wangian), persembahan korban, serta pembayaran pendamaian bagi nyawa setiap orang Israel. Konteksnya adalah sistem ibadah Mosaic yang menjamin kekudusan ruang suci melalui ketatnya aturan persembahan, penggunaan minyak urapan, dan ritual tahunan untuk memperbaiki kesalahan dan menjaga hubungan manusia dengan Allah."
Keluaran,31,"Tema utama pasal ini adalah penunjukan Bezaleel dan Aholiab untuk membangun Kemah Pertemuan sesuai kehendak Tuhan, serta perintah hari Sabat sebagai peringatan kekal antara Tuhan dan bangsa Israel dengan ancaman hukuman bagi pelanggar. Konteksnya terjadi setelah Tuhan berbicara dengan Musa di Gunung Sinai, di mana Ia memberikan dua batu hukum yang menjadi dasar untuk kehidupan beragama dan penegakan istirahat sebagai bentuk penghormatan kepada Tuhan yang menciptakan dunia dalam enam hari."
Keluaran,32,"Tema utama pasal ini adalah kegagalan bangsa Israel dalam menghindari idolatri setelah Musa tidak kembali dari gunung, yang menyebabkan Allah marah dan menghancurkan mereka, namun Musa berupaya memohon ampun yang menghasilkan hukuman terbatas dan kesempatan untuk memasuki Tanah Suci. Konteksnya terjadi setelah keluar dari Mesir, ketika bangsa Israel membuat anak lembu emas dan menyembahnya, sehingga Allah menentukan hukuman tetapi Musa berhasil memohon ampun untuk menghindari kehancuran total."
Keluaran,33,"Tema utama pasal ini adalah perjanjian Allah dengan bangsa Israel untuk memasuki negeri yang dipersumpah kepada Abraham, dengan konteks pembentukan Kemah Pertemuan sebagai tempat pertemuan langsung dengan Allah dan permohonan Musa untuk melihat kemuliaan Allah yang tidak dapat dilihat manusia. Hal ini menekankan janji Allah untuk berjalan bersama umat-Nya meskipun batas yang tak terjangkau dalam hubungan, sekaligus menggambarkan tantangan dalam mengakui kehadiran Allah yang maha sifat."
Keluaran,34,"Tema utama pasal ini adalah pembentukan perjanjian Allah dengan bangsa Israel melalui perintah-perintah yang diberikan kepada Musa di Gunung Sinai, yang menekankan sifat kasih setia, kesetiaan, dan konsekuensi ketidakpatuhan. Konteksnya terjadi setelah bangsa Israel keluar dari Mesir, di mana Allah menetapkan hukum untuk menghindari dosa dan memastikan kehadiran-Nya dalam kehidupan mereka melalui ketaatan."
Keluaran,35,"Tema utama pasal ini adalah perintah Sabat yang menetapkan hari ketujuh sebagai hari istirahat suci dan kewajiban umat Israel untuk menyumbang bahan-bahan khusus dalam pembangunan Kemah Suci sesuai keahlian masing-masing. Konteksnya terjadi setelah Musa memberikan perintah setelah menerima Alkitab di Gunung Sinai, di mana umat Israel diminta berpartisipasi aktif dalam pembangunan suci melalui sumbangan dan keahlian yang ditentukan oleh Tuhan untuk memenuhi kehendak-Nya."
Keluaran,36,"Tema utama pasal ini adalah pembangunan Kemah Suci yang dilakukan oleh para ahli yang dikaruniai TUHAN sesuai perintah Allah, dengan material yang telah cukup dari orang Israel sehingga tidak perlu lagi membawa persembahan khusus. Konteksnya menunjukkan kepatuhan dalam eksekusi pekerjaan yang detail dan ketat sesuai rencana Tuhan, serta kecukupan bahan yang telah disediakan oleh umat Tuhan untuk memenuhi semua kebutuhan pembangunan."
Keluaran,37,Tema utama pasal ini adalah pembuatan furnitur suci Tabernakel dengan ketelitian dalam pengukuran dan bahan (kayu penaga dan emas murni) yang menggambarkan kehadiran Allah yang kudus. Konteksnya adalah proses pembangunan Tabernakel di padang gurun sesuai perintah Tuhan untuk menyediakan tempat kudus bagi persembahan dan kehadiran-Nya di antara umat Israel.
Keluaran,38,"Tema utama pasal ini adalah instruksi ketat Tuhan untuk membangun Kemah Suci dengan ketelitian dalam penggunaan bahan emas, perak, dan tembaga, serta keterlibatan Bezaleel dan Aholiab sebagai ahli tukang. Konteksnya terjadi pada masa keluar Mesir, di mana orang Lewi dipimpin oleh Itamar untuk membangun tempat kudus sesuai perintah Musa sebagai persiapan kehadiran Tuhan di antara orang Israel."
Keluaran,39,"Konteks pasal ini adalah pembangunan Kemah Suci dan pakaian jabatan imam yang dilakukan oleh orang Israel sesuai perintah TUHAN kepada Musa. Tema utamanya adalah kepatuhan yang teliti terhadap ketentuan ilahi dalam menyediakan alat ibadah yang mengandung simbolisme untuk mengingatkan identitas bangsa Israel dan keterkaitannya dengan TUHAN melalui bahan khusus (kain ungu, kain kirmizi, lenan halus) serta permata berlapis nama suku."
Keluaran,40,"Tema utama pasal ini adalah pembangunan Kemah Suci sesuai perintah Tuhan sebagai tempat kehadiran-Nya dan pusat peribadatan, serta pengudusan imam Harun dan anak-anaknya sebagai penyelenggara suci. Konteksnya meliputi proses penempatan perabot suci, pengurapan, dan kehadiran Tuhan yang ditandai dengan awan yang menjadi penunjuk arah perjalanan umat Israel."
Kidung Agung,1,"Tema utama pasal ini adalah ekspresi cinta yang mendalam dan penuh metafora alam, menggambarkan hubungan romantis yang saling menghargai dan berbagi keindahan. Konteksnya terdapat dalam Kitab Kidung Agung Salomo (Song of Solomon) dalam Perjanjian Lama, yang menggunakan gambaran hidup alam seperti anggur, domba, dan bunga untuk menyampaikan kecintaan yang abadi dan penuh makna."
Kidung Agung,2,"Tema utama pasal ini adalah ekspresi cinta romantis yang mendalam melalui metafora alam seperti kijang, pohon, dan musim dalam Kitab Kisah (Song of Solomon), yang menggambarkan hubungan yang penuh keindahan dan keunikan. Konteksnya menunjukkan keinginan kedua pihak untuk saling memahami dan menghargai kehidupan bersama melalui simbol-simbol alam yang menggambarkan kekuatan dan keindahan cinta."
Kidung Agung,3,"Konteks ini menggambarkan proses pencarian Salomo untuk menemukan kekasihnya yang tak terlihat, diiringi dengan kekuatan militer dan keindahan kota Yerusalem. Tema utamanya adalah keinginan mendalam dalam hubungan cinta yang membutuhkan kesabaran, di mana proses pencarian ini dijelaskan melalui metafora kekuatan Salomo dan kejayaan kota Sion, serta peringatan untuk tidak membangkitkan cinta sebelum keinginan yang tepat."
Kidung Agung,4,"Tema utama pasal ini adalah pujian terhadap keindahan perempuan (istri) dan keinginan suami yang mendalam untuk menyatukan diri dengannya, menggunakan metafora alam seperti gunung Libanon, rempah, dan kebun. Konteksnya terdapat dalam Kitab Suci yang menggambarkan cinta yang mendalam melalui bahasa puisi yang kaya dengan simbol-simbol alam."
Kidung Agung,5,Tema utama pasal ini adalah ekspresi cinta yang intens dengan metafora alam untuk menggambarkan hubungan yang mendalam antara dua pihak. Konteksnya terdapat dalam Kitab Kisah Raja yang menggunakan puisi cinta sebagai simbol keindahan dan kecintaan yang intim dalam perspektif manusia.
Kidung Agung,6,"Tema utama pasal ini adalah kecintaan yang mendalam dan kerinduan antara dua pihak yang diungkapkan melalui metafora alam seperti kebun, bunga bakung, dan domba. Konteksnya menggambarkan hubungan cinta yang penuh kepercayaan dan keunikan, dengan fokus pada keindahan dan keabadian dalam kasih yang saling menghargai."
Kidung Agung,7,"Kumpulan pasal ini menggambarkan tema cinta yang penuh keindahan melalui metafora alam seperti anggur, pohon korma, dan bunga, yang menekankan keunikan dan kecantikan kekasih dalam hubungan romantis. Konteksnya adalah puisi cinta dalam Alkitab yang mengungkapkan keinginan untuk berbagi kehidupan dan keindahan melalui perbandingan alamiah yang mendalam."
Kidung Agung,8,"Tema utama dari pasal-pasal ini adalah cinta yang mendalam, kuat, dan abadi yang diwujudkan melalui metafora alam seperti kebun anggur, pohon apel, dan binatang. Konteksnya menggambarkan hubungan suami-istri yang saling melindungi, berbagi kekayaan, dan memiliki kecintaan yang tak tergantikan meski dihadapkan pada tantangan besar."
Kisah Para Rasul,1,"Tema utama pasal ini adalah kenaikan Yesus ke surga, pengukuhan rasul-rasul sebagai saksi kebangkitan-Nya, serta pemilihan Matias untuk menggantikan Yudas setelah kematian Yudas. Konteksnya adalah komunitas Kristen awal di Yerusalem yang sedang menunggu datangnya Roh Kudus untuk melanjutkan misi dan mengatasi kekurangan akibat kejadian kematian Yudas."
Kisah Para Rasul,2,"Tema utama pasal ini adalah kejadian Pentakosta yang menjadi awal pembentukan gereja Kristen melalui kekuatan Roh Kudus yang memungkinkan para rasul berbicara dalam bahasa yang berbeda, menghasilkan sekitar tiga ribu orang yang dibaptis serta komunitas yang berbagi harta. Konteksnya adalah peristiwa yang terjadi setelah Yesus naik ke surga, di mana kehadiran Roh Kudus memperluas iman melalui pengajaran, persekutuan, dan pembagian sumber daya untuk membangun komunitas yang saling mendukung."
Kisah Para Rasul,3,"Tema utama pasal ini adalah kekuatan nama Yesus dalam menyembuhkan dan membebaskan dari keadaan lumpuh, seperti yang ditunjukkan melalui penyembuhan laki-laki yang lumpuh sejak lahir oleh Petrus dan Yohanes. Konteksnya adalah peristiwa ini yang memicu Petrus memberikan kesaksian tentang penolakan umat Israel terhadap Yesus Kristus dan kebutuhan untuk bertobat agar dosa dihapuskan serta menerima keselamatan melalui iman kepada Yesus."
