question,answer,,,,,,,,,,,,,,,,,,,
Sudah… tapi aku belum berani upload. Aku takut.,"Itu wajar, mengingat pengalaman masa lalu yang kamu alami. Ketakutanmu adalah bentuk perlindungan terhadap dirimu sendiri, tapi apakah kamu merasa tugas ini benar-benar berbahaya untukmu?",,,,,,,,,,,,,,,,,,,
,"Kamu menyebutkan bahwa kamu merasa trauma dengan pria sejak kejadian di SMP, tapi di SMA kamu justru lebih nyaman berteman dengan pria. Menurutmu, kenapa bisa begitu?",,,,,,,,,,,,,,,,,,,
"Aku juga nggak tahu. Mungkin karena cowok lebih nggak ribet? Mereka nggak banyak basa-basi. Tapi… aku juga kadang merasa aneh sendiri karena dulu aku trauma, tapi sekarang malah lebih nyaman dengan mereka.","Bisa jadi karena kamu merasa lebih bisa mengontrol situasi saat berteman dengan mereka. Mungkin kamu merasa di lingkungan pertemanan itu, kamu tidak perlu khawatir akan dihakimi atau dikaitkan dengan masa lalu.",,,,,,,,,,,,,,,,,,,
"Aku tuh akhir-akhir ini merasa lelah banget, Kak. Aku ikut banyak kegiatan di UKM, dan itu membuat aku susah fokus di kuliah. Aku juga mulai mengalami panic attack, dan kayak… aku nggak bisa ngontrol semuanya.",Apa yang membuatmu mengambil banyak kegiatan di UKM?,,,,,,,,,,,,,,,,,,,
"Aku ikut UKM karena syarat beasiswa, Kak. Tapi sebenarnya aku juga suka kegiatan-kegiatan itu. Masalahnya, aku terlalu banyak mengambil tanggung jawab. Aku jadi wakil ketua di satu kepanitiaan, terus juga ketua di paduan suara UKM… semuanya jadi numpuk, dan aku nggak bisa fokus di kuliah.","Sepertinya kamu punya semangat yang tinggi dalam berorganisasi, tapi saat ini kamu merasa terbebani. Bagaimana kondisi akademikmu saat ini?",,,,,,,,,,,,,,,,,,,
"Jujur aja, nilainya turun. Aku nggak bisa fokus pas kuis karena tiba-tiba dikasih tugas mendadak dari UKM. Jadi otakku tuh kayak kebagi-bagi terus.","Aku bisa mengerti itu. Bagaimana perasaanmu ketika tugas dari UKM datang tiba-tiba, padahal kamu sedang belajar?",,,,,,,,,,,,,,,,,,,
"Rasanya panik, Kak. Aku jadi nggak bisa konsentrasi, dan malah makin stres. Aku kayak nggak bisa nolak juga, karena ada ekspektasi dari senior kalau aku harus bisa handle semuanya.",Aku dengar kamu juga mengalami panic attack. Bisa ceritakan apa yang terjadi?,,,,,,,,,,,,,,,,,,,
"Pertama kali pas aku dengar ibu bertengkar sama abangku di kos. Aku langsung ke-trigger karena dulu waktu kecil, rumah sering berantakan gara-gara pertengkaran di keluarga. Aku jadi ngerasa kayak kembali ke masa lalu… tiba-tiba napas aku jadi berat, terus aku nggak bisa mikir jernih, semuanya ngeblank. Aku pingsan.","Itu pasti pengalaman yang berat untukmu. Panic attack bisa terjadi karena tubuh dan pikiranmu merasa terancam, meskipun mungkin saat ini kamu sudah berada di lingkungan yang lebih aman",,,,,,,,,,,,,,,,,,,
Aku mau cerita soal mantanku dulu… Aku ngerasa kayak… aku nggak bisa lepas dari dia.,Apa yang membuatmu merasa seperti itu?,,,,,,,,,,,,,,,,,,,
"Dulu, aku sama dia tuh cocok banget, Kak. Aku pikir dia orang yang bisa jadi pasangan serius buat aku. Tapi ya… setelah aku tahu dia selingkuh, aku jadi bingung. Aku marah, aku kecewa, tapi aku masih sayang. Aku nggak tahu harus gimana…",Apa yang kamu rasakan saat tahu dia selingkuh?,,,,,,,,,,,,,,,,,,,
"Aku kayak nggak percaya, Kak. Aku pikir, aku cukup buat dia. Aku pikir kita serius. Tapi nyatanya dia bisa dekat sama cewek lain dengan gampang.",Kamu masih sering berkomunikasi dengannya?,,,,,,,,,,,,,,,,,,,
"Iya… Aku masih sering kepo media sosialnya, kadang aku juga ketemu dia. Kami masih teman, sih… Tapi ya… aku nggak tahu ini sehat atau nggak buat aku.","Dari yang kamu ceritakan, sepertinya masih ada keterikatan emosional antara kamu dan dia. Apakah menurutmu komunikasi ini lebih banyak membawa dampak positif atau justru membuatmu semakin sulit untuk move on?",,,,,,,,,,,,,,,,,,,
Aku mau cerita soal pacarku dulu… Aku ngerasa kayak… aku itu nggak diprioritaskan sama dia.,Apa yang membuatmu merasa seperti itu?,,,,,,,,,,,,,,,,,,,
"Dulu, awal-awal pacaran aku ngerasa diperhatikan banget. Tapi sekarang, dia jarang ngehubungin aku duluan. Kalau aku nggak chat, ya udah, dia juga nggak bakal ngehubungin. Terus kalau aku minta dijemput, dia mau sih, tapi kayak… ada syaratnya gitu. Kalau aku beliin dia bensin atau makanan, baru dia jemput. Kalau aku bilang aku nggak punya uang, dia tiba-tiba punya alasan buat nggak bisa ketemu.",Bagaimana perasaanmu tentang hal itu?,,,,,,,,,,,,,,,,,,,
"Aku kesel, sih. Aku ngerasa kayak aku nggak sepenting itu buat dia. Tapi aku juga bingung… Aku sayang sama dia, Kak, tapi aku juga capek.",Kamu merasa capek karena merasa usahamu dalam hubungan ini lebih besar dibandingkan usahanya?,,,,,,,,,,,,,,,,,,,
"Iya, kayak aku yang lebih effort dibanding dia. Aku pikir pacaran tuh harusnya bikin bahagia, tapi kenapa aku malah ngerasa kayak gini?","Kamu punya hak untuk merasa dihargai dalam suatu hubungan. Dari yang kamu ceritakan, kamu seperti memberikan banyak hal, tapi tidak mendapatkan hal yang sama dalam hubungan ini. Menurutmu, apakah hubungan ini memberikan kebahagiaan yang kamu harapkan?",,,,,,,,,,,,,,,,,,,
,Aku juga mendengar bahwa kamu merasa ada perlakuan yang berbeda dari orang tuamu terhadapmu dan adikmu. Bisa ceritakan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Iya… Aku ngerasa mama lebih perhatian ke adikku dibanding ke aku. Waktu aku sakit beberapa bulan lalu, dokter nyaranin aku buat dirawat, tapi mama lebih pilih buat adikku aja yang dirawat di rumah sakit. Aku cuma disuruh istirahat di rumah.",Apa yang kamu rasakan saat itu?,,,,,,,,,,,,,,,,,,,
"Sedih banget, Kak. Kayak… aku tuh nggak sepenting itu buat mereka. Aku juga sakit, aku juga butuh dirawat, tapi mereka lebih pilih adikku.",Apa yang terjadi setelah itu? Kamu sempat membicarakan perasaanmu dengan mereka?,,,,,,,,,,,,,,,,,,,
Pernah… Aku bilang ke mama kalau aku juga butuh perhatian. Tapi dia bilang aku jangan banyak permintaan.,"Kata-kata itu terasa menyakitkan untukmu, ya?",,,,,,,,,,,,,,,,,,,
"Iya, Kak… Makanya aku sering diem aja, aku lebih milih nggak cerita lagi ke mama soal perasaanku.",Aku paham… Menyimpan perasaan itu sendiri pasti terasa berat. Apa kamu pernah mencoba menyalurkan perasaanmu dengan cara lain?,,,,,,,,,,,,,,,,,,,
Aku nggak suka ada di tempat ramai. Rasanya nggak nyaman. Aku lebih suka sendiri…,Kapan kamu mulai merasa seperti ini?,,,,,,,,,,,,,,,,,,,
"Dari kecil, kayaknya dari SD… Aku nggak suka main keluar, lebih nyaman di rumah aja.",Apa kamu merasa lebih nyaman berinteraksi secara online dibandingkan secara langsung?,,,,,,,,,,,,,,,,,,,
Iya… Di media sosial lebih gampang. Aku bisa ngobrol sama teman-temanku tanpa harus bertemu langsung.,Apa yang membuatmu lebih nyaman dengan teman-teman di media sosial?,,,,,,,,,,,,,,,,,,,
Mereka nggak melihat aku secara langsung… Jadi aku nggak perlu khawatir kelihatan aneh atau gimana.,Kamu juga sempat mengatakan bahwa kamu merasa tidak pantas dan sering mengalami perubahan suasana hati. Bisa ceritakan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Aku ngerasa kayak nggak ada yang benar-benar suka sama aku. Mereka pikir aku aneh karena aku pendiam, jadi aku lebih milih diem aja.",Kamu merasa orang lain berpikir seperti itu karena kamu pendiam?,,,,,,,,,,,,,,,,,,,
"Iya, mereka pasti mikir aku sombong. Tapi sebenernya aku cuma nggak tahu harus ngomong apa.",Apa kamu pernah mencoba menyapa teman sekelas lebih dulu?,,,,,,,,,,,,,,,,,,,
"Iya… Aku memang ingin berbicara soal rasa takut yang sering muncul. Aku tidak tahu kenapa, tapi akhir-akhir ini aku gampang kaget dan cemas setiap saat, bahkan ketika sedang belajar di kamar.","Baik, coba kita bahas lebih dalam. Kapan biasanya perasaan takut itu muncul?",,,,,,,,,,,,,,,,,,,
"Misalnya saat aku sedang belajar di kamar, tiba-tiba mendengar suara pintu dapur terbuka, aku langsung kaget dan merasa khawatir. Aku jadi selalu waspada seolah ada sesuatu yang buruk akan terjadi.",Apa yang ada di pikiranmu ketika itu terjadi?,,,,,,,,,,,,,,,,,,,
"Kayak… aku takut ketahuan sesuatu. Padahal aku nggak melakukan hal yang salah. Tapi ada rasa seperti dihantui sesuatu, kayak perasaan bersalah yang tidak hilang.","Baik, dari apa yang kamu ceritakan, sepertinya ada kecemasan yang mendalam yang membuat kamu selalu merasa takut, bahkan di situasi biasa. Apakah kamu bisa mengingat kapan pertama kali perasaan ini muncul?",,,,,,,,,,,,,,,,,,,
"Mungkin sejak kejadian waktu SMA. Waktu itu, keluargaku melakukan ritual komunikasi dengan eyang yang katanya merasuki tubuh tanteku. Tiba-tiba, eyang bilang kalau kakakku sudah melakukan hal yang tidak senonoh dengan pacarnya. Aku benar-benar kaget… dan tambah takut karena ibu mendukung pernyataan itu.","Itu pengalaman yang cukup berat, ya. Apa yang kamu rasakan saat itu?",,,,,,,,,,,,,,,,,,,
"kut… Aku takut kalau tiba-tiba aku juga ‘ketahuan’. Aku tahu aku tidak melakukan hal sejauh kakakku, tapi pacarku dulu memang agak agresif mendekatiku. Aku berusaha menjaga batas, tapi tetap saja, aku takut tiba-tiba disebut melakukan sesuatu yang tidak benar. Aku nggak mau dipermalukan seperti kakakku.",Jadi ada ketakutan besar bahwa keluargamu akan mengetahui sesuatu dan kamu bisa dipermalukan di depan mereka?,,,,,,,,,,,,,,,,,,,
"Iya, aku takut banget… Setiap hari rasanya seperti ada yang mengawasi dan menilai aku, padahal aku nggak ngapa-ngapain.",Kamu juga sempat cerita bahwa hubungan dengan ibumu tidak terlalu baik. Bisa dijelaskan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Aku merasa ibu tidak pernah memahami aku. Misalnya, waktu aku minta dijemput karena capek kuliah, ibu tetap nyuruh aku pulang naik ojek sendiri. Aku tahu ini mungkin sepele, tapi rasanya kayak aku harus selalu mandiri dan nggak boleh mengeluh. Selain itu, pernah juga saat ada diskusi keluarga tentang liburan, aku ingin ke Taman Safari karena belum pernah lihat binatang secara langsung. Tapi ibu bersikeras memilih Dufan dengan alasan ‘aku dulu pernah bilang ingin ke Dufan’. Aku mencoba menjelaskan, tapi malah ibu diam dan mendiamkan aku selama empat hari.",Bagaimana perasaanmu saat ibumu melakukan itu?,,,,,,,,,,,,,,,,,,,
"Kesel, sedih, merasa nggak dihargai… Aku sering merasa seperti disalahkan hanya karena aku anak tengah. Aku merasa suara dan keinginanku tidak dianggap penting.","Jadi selain ketakutan akan moral dan nilai leluhur, kamu juga merasa tidak dimengerti dalam keluarga?",,,,,,,,,,,,,,,,,,,
"Aku merasa sulit berteman, sulit dihargai, dan juga merasa kesulitan dalam belajar sejak awal kuliah. Aku sudah coba beberapa cara untuk mengatasinya, tapi masih ada yang terasa kurang. Aku ingin tahu apakah yang aku lakukan sudah cukup atau masih perlu diperbaiki.",Kamu menyebutkan bahwa kamu mengalami kesulitan belajar di awal perkuliahan. Bisa diceritakan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Iya, awalnya aku merasa kaget dengan sistem belajar di kuliah. Dulu waktu sekolah, ujian hanya ada UTS dan UAS. Tapi di kuliah, setiap selesai satu blok materi, langsung ada ujian. Aku jadi kewalahan di awal semester karena harus cepat beradaptasi.",Bagaimana akhirnya kamu mengatasinya?,,,,,,,,,,,,,,,,,,,
"Aku mulai bikin to-do list dan mengatur waktu belajar. Setelah masuk semester kedua, aku sudah mulai terbiasa dan bisa mengikuti materi lebih baik.","Itu langkah yang bagus! Dengan cara itu, kamu bisa lebih terstruktur. Apakah menurutmu metode ini cukup efektif?",,,,,,,,,,,,,,,,,,,
"Sejauh ini cukup membantu, tapi aku masih ingin tahu apakah ada cara lain yang bisa lebih efektif.","Bagus, kita bisa eksplorasi lebih jauh. Tapi sebelum itu, aku ingin tahu lebih lanjut tentang masalah lain yang kamu sebutkan tadi, seperti kesulitan berteman. Kamu bilang bahwa kamu merasa sulit berteman. Apa yang membuatmu merasa demikian?",,,,,,,,,,,,,,,,,,,
"Aku merasa sulit menemukan teman yang satu frekuensi denganku. Aku lebih suka berteman dengan orang yang ada manfaatnya buatku. Kalau mereka pintar di bidang yang aku kurang, aku bisa belajar dari mereka. Tapi kalau menurutku mereka hanya menjadi beban, aku tidak terlalu tertarik untuk berteman dengan mereka.","Menurutmu, bagaimana teman-temanmu melihat sikapmu itu?",,,,,,,,,,,,,,,,,,,
"Kayaknya aku dianggap kurang asik, kurang bisa diajak ngobrol hal-hal santai seperti soal perasaan atau kehidupan pribadi. Aku juga sulit berempati kalau mereka cerita soal pacar atau masalah pribadi.",Kapan pertama kali kamu menyadari bahwa kamu lebih nyaman berteman dengan cara seperti ini?,,,,,,,,,,,,,,,,,,,
"Sejak SMP. Dulu teman-temanku bilang aku nggak asik karena nggak bisa diajak ngobrol soal pacaran atau hal-hal emosional. Dari situ, aku mulai menjauhi mereka dan hanya berteman dengan yang menurutku ‘berguna’ buatku.",Apakah kamu merasa nyaman dengan pola pertemanan seperti ini?,,,,,,,,,,,,,,,,,,,
,Kamu juga menyebutkan kesulitan menghargai diri sendiri dan merasa tidak ada yang menyukaimu. Bisa ceritakan lebih lanjut?,,,,,,,,,,,,,,,,,,,
"Sejak kecil, aku merasa tidak ada yang spesial dalam diriku. Orang tuaku sering bilang aku tidak cantik. Rambutku mengembang dan keriting, ibuku tidak suka, jadi sejak kecil aku selalu disuruh rebonding. Sampai sekarang, aku merasa tidak nyaman dengan rambutku sendiri.","Jadi komentar orang tua, terutama ibu, sangat memengaruhi cara kamu melihat dirimu sendiri?",,,,,,,,,,,,,,,,,,,
Iya… Aku merasa tidak berharga karena dari kecil aku dianggap ‘kurang’ oleh keluargaku sendiri.,Kamu pernah mencoba untuk mengekspresikan perasaan ini kepada ibumu?,,,,,,,,,,,,,,,,,,,
"Ya, aku memang agak terganggu. Saat orientasi kemarin, ada beberapa momen di mana aku merasa ditegur dengan nada yang keras, dan itu bikin aku langsung tegang. Aku jadi emosional, merasa nggak nyaman, dan seperti tertekan",Apa yang kamu rasakan saat ditegur?,,,,,,,,,,,,,,,,,,,
"Seperti ada sesuatu yang langsung menghantam dadaku… Aku merasa seperti kembali ke masa-masa dulu, ketika ayah sering menegurku dengan keras. Dulu, kalau aku melakukan sesuatu yang tidak sesuai dengan harapan orang tua, terutama ayah, aku bisa ditegur habis-habisan. Aku tahu maksudnya baik, tapi tetap saja aku merasa sulit.","Jadi, ada pola tertentu di mana teguran dengan nada keras memicu perasaan tidak nyaman dalam dirimu, karena mengingatkan pada pengalaman di rumah?",,,,,,,,,,,,,,,,,,,
"Iya… Dulu aku merasa gagal terus di mata ayah. Ada masa di mana aku melakukan banyak hal yang dia tidak setujui, dan itu membuat hubungan kami memburuk. Aku tahu sebagai anak pertama aku harus jadi contoh, harus bisa memenuhi ekspektasi keluarga. Apalagi ayah praktisi hukum, jadi dia ingin aku serius di bidang ini.",Apakah memilih jurusan hukum ini lebih karena harapan ayah atau memang kamu juga menginginkannya?,,,,,,,,,,,,,,,,,,,
"Awalnya… aku rasa karena ayah. Aku ingin membuktikan bahwa aku bisa berhasil dan bisa membuatnya bangga. Tapi lama-lama, aku mulai merasa tertarik juga. Aku suka beberapa mata kuliahnya dan mulai merasa nyaman. Aku sering diskusi dengan ayah soal hukum sekarang, dan itu membuat hubungan kami membaik. Aku ingin sukses di bidang ini, bukan hanya untuk ayah, tapi juga untuk diriku sendiri.","Kamu memiliki motivasi besar untuk membuktikan diri, dan itu hal yang positif. Namun, apakah kamu merasa bahwa ekspektasi ini terkadang menjadi beban yang terlalu berat?",,,,,,,,,,,,,,,,,,,
"Iya… Kadang aku takut kalau aku gagal, ayah bakal kecewa lagi. Aku nggak mau mengecewakan dia lagi seperti dulu","u bisa mengerti perasaan itu. Tapi coba kita pikirkan bersama—apakah ayah benar-benar akan kecewa, atau itu lebih kepada ketakutan dalam dirimu?",,,,,,,,,,,,,,,,,,,
Mungkin lebih ke perasaan dalam diriku sendiri… Aku hanya ingin memastikan kalau aku bisa melakukan yang terbaik.,"Aku bisa melihat betapa pentingnya ini buatmu. Namun, bagaimana kalau kita coba melihat ekspektasimu dengan lebih konkret dan realistis? Misalnya, bukan hanya untuk memenuhi ekspektasi ayah, tapi juga mengenali apa yang sebenarnya Angelin inginkan dalam perjalanan akademikmu?",,,,,,,,,,,,,,,,,,,
"Segalanya terasa berat. Aku tidak bisa menyelesaikan tugas-tugasku dengan baik, aku selalu menunda pekerjaan, dan semakin lama semakin banyak yang tertumpuk. Aku juga sadar kalau teman-temanku sudah mulai kesal karena aku kurang bisa berkontribusi dalam tugas kelompok.",Kedengarannya kamu merasa terbebani dengan akademik dan hubungan sosialmu. Apa yang biasanya terjadi saat kamu mencoba menyelesaikan tugas?,,,,,,,,,,,,,,,,,,,
"Aku mulai mengerjakan tugas, lalu entah bagaimana aku malah terdistraksi. Kadang aku malah bermain handphone, membaca novel, atau tiba-tiba aku merasa mengantuk dan memilih tidur. Saat sadar sudah larut malam, aku panik dan buru-buru mengerjakan, tapi tetap tidak selesai.","Jadi, ada pola tertentu di mana kamu merasa sulit fokus dan menyelesaikan pekerjaan. Bagaimana perasaanmu saat tugas-tugas itu menumpuk?",,,,,,,,,,,,,,,,,,,
"Aku merasa sangat bersalah… Aku tahu ini salahku, tapi aku tidak bisa mengendalikan diri. Aku hanya ingin berhenti merasa seperti ini.",Kamu tadi menyebutkan bahwa teman-temanmu mulai merasa terganggu. Apa yang mereka katakan kepadamu?,,,,,,,,,,,,,,,,,,,
"Mereka mulai mengeluh kalau aku kurang berkontribusi. Beberapa dari mereka mencoba mengingatkanku soal tugas, tapi aku tetap tidak bisa mengerjakan dengan baik. Aku minta maaf, tapi aku tetap mengulangi kesalahan yang sama.",Aku bisa melihat bahwa kamu peduli dengan perasaan teman-temanmu. Apa yang terjadi setelah mereka mengeluh?,,,,,,,,,,,,,,,,,,,
"Aku merasa semakin buruk. Aku juga sering berbohong untuk menghindari masalah… Aku sudah melakukannya sejak SD. Aku bilang ke guru kalau aku sudah mengumpulkan tugas tapi gurunya yang lupa, atau aku meyakinkan ibu bahwa tugas sudah selesai padahal tidak.",Apa yang membuatmu merasa perlu berbohong?,,,,,,,,,,,,,,,,,,,
"Aku takut dimarahi. Aku benci kalau orang marah padaku… Aku pernah ketahuan berbohong dan akibatnya malah lebih parah, tapi tetap saja aku terus melakukannya. Aku seperti refleks berbohong setiap kali merasa terancam.",Sepertinya kamu mengalami banyak tekanan dari keluargamu. Bisa kamu ceritakan bagaimana hubunganmu dengan orang tua?,,,,,,,,,,,,,,,,,,,
"Ibu sering marah… Kalau dia tahu aku tidak mengumpulkan tugas, dia akan berteriak, menjambak, atau memukulku dengan sapu. Aku sangat takut setiap kali dia marah.",Aku mendengarmu. Aku ingin kamu tahu bahwa kamu tidak sendiri dan perasaan takutmu itu valid. Pernahkah kamu mencoba berbicara dengan ibumu tentang perasaanmu?,,,,,,,,,,,,,,,,,,,
"Tidak… Aku tidak berani. Aku pernah menangis saat dimarahi dan tiba-tiba aku mulai melantur… Aku bahkan tidak sadar apa yang aku katakan, tapi aku merasa sangat sakit dan kesepian saat itu.",Dan bagaimana reaksi ibumu setelah itu?,,,,,,,,,,,,,,,,,,,
"Ia kaget… Dia menangis dan meminta maaf, bahkan akhirnya setuju untuk membiarkan aku mencari bantuan psikolog. Tapi aku tetap takut kalau semuanya akan kembali seperti dulu.","Aku mengerti. Sepertinya kamu mengalami banyak tekanan dan ini berdampak pada bagaimana kamu berfungsi sehari-hari. Kamu sudah berusaha bertahan dalam situasi sulit ini, dan aku ingin mengapresiasi keberanianmu untuk mencari bantuan.",,,,,,,,,,,,,,,,,,,
"Aku merasa semakin sulit bergaul dengan teman-temanku. Aku sudah mencoba untuk lebih terbuka, tetapi aku tetap merasa mereka tidak menghargai usaha yang aku lakukan. Aku juga merasa tertekan karena nilai IPK-ku tidak mencapai 4.00. Semua orang hanya mengenalku sebagai ‘anak pintar’, dan aku takut kalau mereka akan berubah pandangan jika aku tidak mempertahankan itu.",Aku mendengar bahwa kamu merasa kesulitan untuk menemukan teman yang sesuai dengan ekspektasimu. Apa yang paling membuatmu kecewa dari interaksi dengan teman-temanmu?,,,,,,,,,,,,,,,,,,,
"Aku merasa mereka tidak memiliki common sense. Setiap kali aku pergi keluar dengan mereka, aku yang harus mengurus semuanya. Aku harus menyetir, memesan makanan, bahkan membayar untuk mereka. Aku tidak mengerti kenapa mereka tidak bisa lebih mandiri dan bertanggung jawab.",Itu pasti sangat melelahkan untukmu. Pernahkah kamu mencoba berbicara langsung dengan mereka tentang perasaanmu?,,,,,,,,,,,,,,,,,,,
Tidak. Aku tidak ingin terlihat lemah atau terlalu banyak menuntut. Aku pikir mereka seharusnya bisa mengerti sendiri tanpa aku harus mengatakan apa-apa.,"Jadi, kamu berharap mereka bisa memahami ekspektasimu tanpa kamu harus menjelaskannya?",,,,,,,,,,,,,,,,,,,
"Ya, karena itu sudah sewajarnya. Tapi ternyata, tidak ada yang paham.","Menurutmu, apakah ada kemungkinan bahwa mereka memiliki cara berpikir yang berbeda darimu?",,,,,,,,,,,,,,,,,,,
"Mungkin, tapi aku tetap merasa standar yang aku tetapkan itu benar. Aku tidak ingin menurunkan standar hanya demi bisa berteman dengan mereka.","Kamu juga menyebutkan bahwa kamu merasa tertekan karena IPK-mu tidak mencapai 4.00. Padahal, 3.95 itu sudah angka yang sangat bagus. Kenapa menurutmu ini masih belum cukup?",,,,,,,,,,,,,,,,,,,
"Aku takut orang-orang akan menganggap aku tidak sepintar yang mereka pikirkan. Semua orang hanya mengenalku sebagai ‘anak pintar’. Jika aku gagal mempertahankan itu, aku merasa mereka akan mulai meremehkan aku.",Aku paham bahwa kamu merasa identitasmu sangat terikat dengan prestasi akademik. Apa yang akan terjadi menurutmu jika mereka tidak lagi melihatmu sebagai ‘anak pintar’?,,,,,,,,,,,,,,,,,,,
"Aku tidak tahu... Aku takut kehilangan validasi dari mereka. Jika aku tidak pintar, lalu apa yang tersisa dari aku?","Jadi, saat ini kamu merasa bahwa nilaimu menentukan siapa dirimu, dan tanpa itu, kamu merasa kehilangan identitas?",,,,,,,,,,,,,,,,,,,
"Iya, saya ingin belajar. Tapi saya merasa sulit untuk mengontrol perasaan saya.",Itu tidak masalah. Kita akan melakukannya perlahan. ,,,,,,,,,,,,,,,,,,,
"Saya belum tahu, Kak. Kadang saya ingin tetap bersama, tapi kadang saya berpikir mungkin lebih baik sendiri.",Kamu bisa mencoba membuat daftar positif dan negatif jika tetap melanjutkan hubungan ini atau tidak. Ini bisa membantumu lebih objektif dalam mengambil keputusan.,,,,,,,,,,,,,,,,,,,
"Saya coba, tapi masih agak sulit fokus.","Tidak masalah, ini butuh latihan. Kamu bisa mencobanya setiap kali merasa cemas atau tegang.",,,,,,,,,,,,,,,,,,,
"Saya mencoba menenangkan diri dengan mengatakan ‘It’s okay, ini cuma sebentar, pasti bisa kok’. Tapi tetap saja saya masih merasa cemas.",Saya ingin mencoba sesuatu denganmu. Kita akan melihat situasi ini dari perspektif yang berbeda. Bolehkah saya bertanya beberapa hal?,,,,,,,,,,,,,,,,,,,
"Tidak, mereka justru berusaha memahami saya dan sering memberi motivasi supaya saya lebih tenang.","Itu menunjukkan bahwa sebenarnya lingkunganmu cukup mendukung. Apa yang terjadi di masa lalu memang memberikan dampak besar, tapi bukan berarti itu akan terus terjadi di masa depan. Kamu sebenarnya punya kemampuan, hanya saja kamu perlu latihan dan kepercayaan diri.",,,,,,,,,,,,,,,,,,,
"Tidak, Kak. Saya masih bisa mengendalikannya dan saya juga bisa mengabaikannya jika saya tidak ingin berbicara dengannya.",Itu hal yang baik. Saya ingin memastikan bahwa kamu tetap merasa nyaman dan bisa mengendalikan dirimu sendiri dalam situasi seperti itu.,,,,,,,,,,,,,,,,,,,
"Saya sering merasa bahwa pencapaian saya tidak sebesar teman-teman saya. Saya melihat mereka bisa mengatur waktu dengan baik, selalu aktif di kelas, dan sepertinya tidak terlalu kesulitan menghadapi kuliah. Saya takut tidak bisa berperan dengan baik dalam kehidupan saya sendiri.","Perasaan seperti ini wajar, terutama saat memasuki lingkungan baru seperti perkuliahan. Tapi kamu juga perlu ingat bahwa setiap orang memiliki perjalanan dan tantangannya sendiri. Kamu punya kelebihan yang mungkin tidak kamu sadari.",,,,,,,,,,,,,,,,,,,
Mungkin saya memang terlalu fokus pada kelemahan saya sendiri…,"Kita bisa mencoba melihat apa saja yang sudah berhasil kamu lakukan selama ini. Misalnya, meskipun kamu mengalami masalah kesehatan, kamu tetap bisa menjalani perkuliahan dengan baik dan menilai pengalaman kuliahmu cukup positif, kan?",,,,,,,,,,,,,,,,,,,
"Iya, mereka selalu ingin saya menjadi kuat. Saya tidak ingin mengecewakan mereka, jadi saya hanya memendam semuanya.","Saya ingin mengajakmu melakukan latihan rekonstruksi kognitif. Kita akan mencoba melihat kembali keyakinan yang kamu miliki tentang dirimu sendiri.
📌 Pola pikir negatif yang dimiliki RIM: 
""Saya tidak berguna."" 
""Saya harus selalu sempurna."" 
📌 Pola pikir baru setelah rekonstruksi kognitif: 
""Saya berguna karena saya bisa diandalkan oleh ibu untuk menjaga adik."" 
""Saya memiliki keterbatasan dan itu wajar, saya tidak harus selalu sempurna.""",,,,,,,,,,,,,,,,,,,
Saya tidak pernah melihatnya dari sudut pandang itu sebelumnya. Saya biasanya hanya menyalahkan diri sendiri.,"Kita seringkali terlalu keras pada diri sendiri. Tapi ketika kita melihat situasi dari perspektif yang lebih luas, kita bisa menyadari bahwa kita punya nilai dan kelebihan sendiri. Saya juga ingin mengajakmu mencoba teknik regulasi emosi. Dari yang saya amati, kamu sering menekan emosi dan merasa tertekan dengan keadaan sekitar. Kita bisa mulai dengan latihan self-affirmation.
📌 Latihan Self-Affirmation: 
Mengingat satu hal positif yang telah dilakukan hari ini. 
Mengulang kalimat positif kepada diri sendiri, misalnya: 
""Saya cukup."" 
""Saya berharga."" 
""Saya memiliki kelebihan saya sendiri."" ",,,,,,,,,,,,,,,,,,,
"Saya tidak ingin membicarakan terlalu banyak tentang itu, Kak. Saya hanya merasa malu. Itu adalah masa yang sangat buruk bagi saya.","Tidak apa-apa, saya tidak ingin memaksamu untuk membahas sesuatu yang membuatmu tidak nyaman. Tapi saya ingin kamu tahu bahwa saya ada di sini untuk mendengarkan tanpa menghakimi",,,,,,,,,,,,,,,,,,,
"Terima kasih, Kak. Saya tahu saya harus bisa menerima masa lalu, tapi rasanya sulit. Kadang saya merasa ingin melupakan semuanya, tapi di sisi lain saya takut orang lain akan terus mengingatnya.","Itu sangat wajar. Ketika seseorang mengalami trauma, sering kali ada konflik antara ingin melupakan dan takut kalau itu muncul kembali. Bagaimana biasanya kamu mengatasi perasaan itu?",,,,,,,,,,,,,,,,,,,
"Saya diminta membuat video perkenalan di TikTok. Saya sudah membuatnya, tapi saya takut untuk mengunggahnya. Saya khawatir kalau ada yang melihatnya dan mengenali saya dari foto yang dulu tersebar.","Jadi, kamu sebenarnya bisa menyelesaikan tugas tersebut, tapi ketakutan akan komentar orang lain membuatmu ragu untuk mengunggahnya?",,,,,,,,,,,,,,,,,,,
